,STOCKS,BONDS,COMMODITIES,REAL-ESTATE,MMF,final_equity_return,max_drawdown,sharpe_ratio,volatility,final_equity_return_norm,max_drawdown_norm,sharpe_ratio_norm,volatility_norm,total_metric_growth,total_metric_balanced,total_metric_income
23,0,0,5,15,80,57.599729222998576,-62.87955474111855,0.2919557838516464,0.2500337862415951,-1.4734674846664684,-1.3257371040756212,-0.8022181646650886,1.7937860858130121,-0.9903327065296172,-0.8822587894998679,-0.38963870157666014
24,0,0,5,20,75,67.34651339043515,-63.69448884601341,0.2927610121828088,0.2598653007779114,-1.2813958110092074,-1.393055320482182,-0.7931637152828248,1.9964988291396937,-0.8727088542699871,-0.8050570153846784,-0.3448697450654351
25,0,0,5,25,70,76.96542363271587,-64.63669923993453,0.2928152502031926,0.26682868255539405,-1.0918440411889334,-1.4708872860577011,-0.7925538318607521,2.140074492658309,-0.7656506326688881,-0.7397092635130992,-0.321031461749547
26,0,0,5,30,65,86.36746072834967,-65.61876409518314,0.29265416216357093,0.27198653805094786,-0.9065660079706206,-1.5520114580046258,-0.794365198207906,2.2464226075213998,-0.6656438019739764,-0.6810859530112695,-0.3087285717601437
27,0,0,5,35,60,95.46132855914243,-66.34790269152899,0.29243686974825545,0.275949664655681,-0.7273608071297293,-1.6122424748737976,-0.7968085588045006,2.3281370029208923,-0.5684328266212316,-0.6230940727596507,-0.29496053169316905
28,0,0,5,40,55,104.1548382435169,-66.91044250185152,0.2922159301320013,0.2790857626020955,-0.556045127378449,-1.6587114794977773,-0.7992929306211528,2.3927991682170493,-0.47521021128533925,-0.5668306993777111,-0.2807478986069242
29,0,0,5,45,50,112.35640564182712,-67.35751391590185,0.29200886415008454,0.2816272909969152,-0.3944237402886212,-1.6956421344052806,-0.8016212993328543,2.4452021007716906,-0.3870834271089355,-0.5132239806714034,-0.26672296246462257
30,0,0,5,50,45,119.97660981768385,-67.72130023814263,0.29182061129408843,0.2837277175697727,-0.24425878900584458,-1.7256929645512489,-0.8037381224620439,2.4885101008938917,-0.3050928930389214,-0.46308650183462163,-0.25332316399001986
31,0,0,5,55,40,126.92977666061952,-68.0230579847241,0.29165143554652107,0.2854921824063877,-0.10723858113023818,-1.7506198797026873,-0.805640431637932,2.5248910172026116,-0.23021318618435932,-0.4171425286891358,-0.24087714202103216
32,0,0,5,60,35,133.1355495071239,-68.2773859015385,0.29149992603860087,0.2869950220892458,0.015053362190629091,-1.771628819737845,-0.8073440914786318,2.555877571081676,-0.1633460349433895,-0.3760397620902024,-0.22964561720138243
33,0,0,5,65,30,138.52040737341204,-68.49463961064878,0.2913641835557527,0.28829022941548627,0.12116822479730247,-1.7895752182468394,-0.8088704578425637,2.5825830221400223,-0.10530954845302004,-0.3403525230012071,-0.2198416008525127
34,0,0,5,70,25,143.01909142798053,-68.68236736814328,0.29124229076570407,0.2894179416491351,0.20982000581272783,-1.8050826043393182,-0.8102410903139339,2.6058349473364495,-0.056826110783039285,-0.31058040570964085,-0.21164052238312903
35,0,0,5,75,20,146.5759016326904,-68.84620024875382,0.2911324875629023,0.29040860362908205,0.2799110714569489,-1.8186161369834988,-0.8114757805294955,2.6262610787247205,-0.018510379479629968,-0.2871447676996191,-0.20518523407242362
36,0,0,5,80,15,149.1458280651638,-68.99042404804847,0.2910332228979299,0.29128571945185655,0.3305544490655681,-1.830529847397111,-0.8125919693788651,2.6443460394897254,0.00914167994969528,-0.27038449764010364,-0.20058837805562935
37,0,0,5,85,10,150.6954852478626,-69.11835811999157,0.29094315567365453,0.2920677194489803,0.36109223912665983,-1.8410979331958388,-0.813604736927698,2.6604698385354224,0.02576207800828975,-0.2605519770159888,-0.19793343711735356
38,0,0,5,90,5,151.20382274498064,-69.23261309454931,0.2908611361826539,0.2927692565938492,0.3711096184157598,-1.8505360473410264,-0.8145270111459337,2.6749346006691344,0.03111794086524064,-0.25780983685685277,-0.1972752091567378
39,0,0,5,95,0,150.66259119315225,-69.33527034438852,0.2907861817787814,0.29340212547635236,0.3604440236708691,-1.8590161231150915,-0.8153698414706712,2.6879835146349746,0.02511617772107752,-0.2622289093894516,-0.1986401365143402
40,0,0,10,0,90,30.636002711774495,-74.03022031778335,0.11165403546488158,0.24006775401694885,-2.0048189530153926,-2.2468458340433717,-2.829634477681435,1.5882997668051269,-1.8467742181207458,-1.982597890872051,-1.268072182753893
41,0,0,10,5,85,40.33467785116912,-60.343567138139576,0.22688388004317683,0.20863237653164013,-1.8136953234899502,-1.1162500286958035,-1.5339239882676616,0.9401441256759695,-1.3777403173097784,-1.3009023522867278,-0.6996183100618565
